JobID,JobName,Start,End,Elapsed,ReqMem,MaxRSS,ReqCPUS,NCPUS,CPUTime,CPUTimeRAW,Partition,ExitCode,State
4294708,abyss-short_BS09_120_061-2_IL10x,2026-01-07T19:17:40,2026-01-07T19:22:02,00:04:22,100G,,10,10,00:43:40,2620,general,0:0,COMPLETED
4294708.batch,batch,2026-01-07T19:17:40,2026-01-07T19:22:02,00:04:22,,10898336K,10,10,00:43:40,2620,,0:0,COMPLETED
4294709,abyss-short_BS09_120_061-2_IL15x,2026-01-07T19:18:31,2026-01-07T19:27:27,00:08:56,100G,,10,10,01:29:20,5360,general,0:0,COMPLETED
4294709.batch,batch,2026-01-07T19:18:31,2026-01-07T19:27:27,00:08:56,,12817656K,10,10,01:29:20,5360,,0:0,COMPLETED
4294710,abyss-short_BS09_120_061-2_IL20x,2026-01-07T19:18:42,2026-01-07T19:26:25,00:07:43,100G,,10,10,01:17:10,4630,general,0:0,COMPLETED
4294710.batch,batch,2026-01-07T19:18:42,2026-01-07T19:26:25,00:07:43,,14555204K,10,10,01:17:10,4630,,0:0,COMPLETED
4294711,abyss-short_BS09_120_061-2_IL25x,2026-01-07T19:19:13,2026-01-07T19:29:16,00:10:03,100G,,10,10,01:40:30,6030,general,0:0,COMPLETED
4294711.batch,batch,2026-01-07T19:19:13,2026-01-07T19:29:16,00:10:03,,15739300K,10,10,01:40:30,6030,,0:0,COMPLETED
4294712,abyss-short_BS09_120_061-2_IL30x,2026-01-07T19:19:13,2026-01-07T19:33:04,00:13:51,100G,,10,10,02:18:30,8310,general,0:0,COMPLETED
4294712.batch,batch,2026-01-07T19:19:13,2026-01-07T19:33:04,00:13:51,,18942728K,10,10,02:18:30,8310,,0:0,COMPLETED
4294713,abyss-short_BS09_120_061-2_IL35x,2026-01-07T19:19:13,2026-01-07T19:30:40,00:11:27,100G,,10,10,01:54:30,6870,general,0:0,COMPLETED
4294713.batch,batch,2026-01-07T19:19:13,2026-01-07T19:30:40,00:11:27,,17040012K,10,10,01:54:30,6870,,0:0,COMPLETED
4294714,abyss-short_BS09_120_061-2_IL40x,2026-01-07T19:19:31,2026-01-07T19:33:45,00:14:14,100G,,10,10,02:22:20,8540,general,0:0,COMPLETED
4294714.batch,batch,2026-01-07T19:19:31,2026-01-07T19:33:45,00:14:14,,18178284K,10,10,02:22:20,8540,,0:0,COMPLETED
4294715,abyss-short_BS09_120_061-2_IL50x,2026-01-07T19:20:14,2026-01-07T19:35:53,00:15:39,100G,,10,10,02:36:30,9390,general,0:0,COMPLETED
4294715.batch,batch,2026-01-07T19:20:14,2026-01-07T19:35:53,00:15:39,,19751716K,10,10,02:36:30,9390,,0:0,COMPLETED
4294716,abyss-short_BS09_120_061-2_IL60x,2026-01-07T19:20:49,2026-01-07T19:39:39,00:18:50,100G,,10,10,03:08:20,11300,jrw0107_std,0:0,COMPLETED
4294716.batch,batch,2026-01-07T19:20:49,2026-01-07T19:39:39,00:18:50,,24918608K,10,10,03:08:20,11300,,0:0,COMPLETED
4294717,abyss-short_BS06_360_361-6_IL10x,2026-01-07T19:21:15,2026-01-07T19:26:52,00:05:37,100G,,10,10,00:56:10,3370,general,0:0,COMPLETED
4294717.batch,batch,2026-01-07T19:21:15,2026-01-07T19:26:52,00:05:37,,10561936K,10,10,00:56:10,3370,,0:0,COMPLETED
4294718,abyss-short_BS06_360_361-6_IL15x,2026-01-07T19:21:46,2026-01-07T19:26:27,00:04:41,100G,,10,10,00:46:50,2810,general,0:0,COMPLETED
4294718.batch,batch,2026-01-07T19:21:46,2026-01-07T19:26:27,00:04:41,,12228844K,10,10,00:46:50,2810,,0:0,COMPLETED
4294719,abyss-short_BS06_360_361-6_IL20x,2026-01-07T19:22:17,2026-01-07T19:29:28,00:07:11,100G,,10,10,01:11:50,4310,general,0:0,COMPLETED
4294719.batch,batch,2026-01-07T19:22:17,2026-01-07T19:29:28,00:07:11,,12167036K,10,10,01:11:50,4310,,0:0,COMPLETED
4294720,abyss-short_BS06_360_361-6_IL25x,2026-01-07T19:22:17,2026-01-07T19:28:04,00:05:47,100G,,10,10,00:57:50,3470,general,0:0,COMPLETED
4294720.batch,batch,2026-01-07T19:22:17,2026-01-07T19:28:04,00:05:47,,13463344K,10,10,00:57:50,3470,,0:0,COMPLETED
4294721,abyss-short_BS06_360_361-6_IL30x,2026-01-07T19:22:17,2026-01-07T19:29:03,00:06:46,100G,,10,10,01:07:40,4060,general,0:0,COMPLETED
4294721.batch,batch,2026-01-07T19:22:17,2026-01-07T19:29:03,00:06:46,,15919680K,10,10,01:07:40,4060,,0:0,COMPLETED
4294722,abyss-short_BS06_360_361-6_IL35x,2026-01-07T19:22:47,2026-01-07T19:31:02,00:08:15,100G,,10,10,01:22:30,4950,general,0:0,COMPLETED
4294722.batch,batch,2026-01-07T19:22:47,2026-01-07T19:31:02,00:08:15,,14500316K,10,10,01:22:30,4950,,0:0,COMPLETED
4294723,abyss-short_BS06_360_361-6_IL40x,2026-01-07T19:22:47,2026-01-07T19:31:00,00:08:13,100G,,10,10,01:22:10,4930,general,0:0,COMPLETED
4294723.batch,batch,2026-01-07T19:22:47,2026-01-07T19:31:00,00:08:13,,15718432K,10,10,01:22:10,4930,,0:0,COMPLETED
4294724,abyss-short_BS06_360_361-6_IL50x,2026-01-07T19:23:18,2026-01-07T19:34:18,00:11:00,100G,,10,10,01:50:00,6600,general,0:0,COMPLETED
4294724.batch,batch,2026-01-07T19:23:18,2026-01-07T19:34:18,00:11:00,,19670176K,10,10,01:50:00,6600,,0:0,COMPLETED
4294725,abyss-short_BS06_360_361-6_IL60x,2026-01-07T19:24:19,2026-01-07T19:36:30,00:12:11,100G,,10,10,02:01:50,7310,general,0:0,COMPLETED
4294725.batch,batch,2026-01-07T19:24:19,2026-01-07T19:36:30,00:12:11,,21357684K,10,10,02:01:50,7310,,0:0,COMPLETED
4294726,abyss-short_BS08_120_142-3_IL10x,2026-01-07T19:24:31,2026-01-07T19:27:51,00:03:20,100G,,10,10,00:33:20,2000,general,0:0,COMPLETED
4294726.batch,batch,2026-01-07T19:24:31,2026-01-07T19:27:51,00:03:20,,10613980K,10,10,00:33:20,2000,,0:0,COMPLETED
4294727,abyss-short_BS08_120_142-3_IL15x,2026-01-07T19:25:21,2026-01-07T19:30:00,00:04:39,100G,,10,10,00:46:30,2790,general,0:0,COMPLETED
4294727.batch,batch,2026-01-07T19:25:21,2026-01-07T19:30:00,00:04:39,,12905088K,10,10,00:46:30,2790,,0:0,COMPLETED
4294728,abyss-short_BS08_120_142-3_IL20x,2026-01-07T19:25:52,2026-01-07T19:30:49,00:04:57,100G,,10,10,00:49:30,2970,general,0:0,COMPLETED
4294728.batch,batch,2026-01-07T19:25:52,2026-01-07T19:30:49,00:04:57,,11994984K,10,10,00:49:30,2970,,0:0,COMPLETED
4294729,abyss-short_BS08_120_142-3_IL25x,2026-01-07T19:26:30,2026-01-07T19:34:19,00:07:49,100G,,10,10,01:18:10,4690,general,0:0,COMPLETED
4294729.batch,batch,2026-01-07T19:26:30,2026-01-07T19:34:19,00:07:49,,13309668K,10,10,01:18:10,4690,,0:0,COMPLETED
4294730,abyss-short_BS08_120_142-3_IL30x,2026-01-07T19:26:30,2026-01-07T19:32:48,00:06:18,100G,,10,10,01:03:00,3780,general,0:0,COMPLETED
4294730.batch,batch,2026-01-07T19:26:30,2026-01-07T19:32:48,00:06:18,,13385980K,10,10,01:03:00,3780,,0:0,COMPLETED
4294731,abyss-short_BS08_120_142-3_IL35x,2026-01-07T19:26:53,2026-01-07T19:33:52,00:06:59,100G,,10,10,01:09:50,4190,general,0:0,COMPLETED
4294731.batch,batch,2026-01-07T19:26:53,2026-01-07T19:33:52,00:06:59,,14596892K,10,10,01:09:50,4190,,0:0,COMPLETED
4294732,abyss-short_BS08_120_142-3_IL40x,2026-01-07T19:26:53,2026-01-07T19:35:24,00:08:31,100G,,10,10,01:25:10,5110,general,0:0,COMPLETED
4294732.batch,batch,2026-01-07T19:26:53,2026-01-07T19:35:24,00:08:31,,15290168K,10,10,01:25:10,5110,,0:0,COMPLETED
4294733,abyss-short_BS08_120_142-3_IL50x,2026-01-07T19:27:24,2026-01-07T19:36:54,00:09:30,100G,,10,10,01:35:00,5700,general,0:0,COMPLETED
4294733.batch,batch,2026-01-07T19:27:24,2026-01-07T19:36:54,00:09:30,,16601544K,10,10,01:35:00,5700,,0:0,COMPLETED
4294734,abyss-short_BS08_120_142-3_IL60x,2026-01-07T19:27:24,2026-01-07T19:41:53,00:14:29,100G,,10,10,02:24:50,8690,general,0:0,COMPLETED
4294734.batch,batch,2026-01-07T19:27:24,2026-01-07T19:41:53,00:14:29,,20712628K,10,10,02:24:50,8690,,0:0,COMPLETED
4294735,abyss-short_BS04_120_524-1_IL10x,2026-01-07T19:27:30,2026-01-07T19:32:07,00:04:37,100G,,10,10,00:46:10,2770,general,0:0,COMPLETED
4294735.batch,batch,2026-01-07T19:27:30,2026-01-07T19:32:07,00:04:37,,10482764K,10,10,00:46:10,2770,,0:0,COMPLETED
4294736,abyss-short_BS04_120_524-1_IL15x,2026-01-07T19:27:54,2026-01-07T19:32:58,00:05:04,100G,,10,10,00:50:40,3040,general,0:0,COMPLETED
4294736.batch,batch,2026-01-07T19:27:54,2026-01-07T19:32:58,00:05:04,,10564224K,10,10,00:50:40,3040,,0:0,COMPLETED
4294737,abyss-short_BS04_120_524-1_IL20x,2026-01-07T19:28:25,2026-01-07T19:32:16,00:03:51,100G,,10,10,00:38:30,2310,general,0:0,COMPLETED
4294737.batch,batch,2026-01-07T19:28:25,2026-01-07T19:32:16,00:03:51,,13062184K,10,10,00:38:30,2310,,0:0,COMPLETED
4294738,abyss-short_BS04_120_524-1_IL25x,2026-01-07T19:29:26,2026-01-07T19:33:47,00:04:21,100G,,10,10,00:43:30,2610,general,0:0,COMPLETED
4294738.batch,batch,2026-01-07T19:29:26,2026-01-07T19:33:47,00:04:21,,12107132K,10,10,00:43:30,2610,,0:0,COMPLETED
4294739,abyss-short_BS04_120_524-1_IL30x,2026-01-07T19:29:26,2026-01-07T19:35:07,00:05:41,100G,,10,10,00:56:50,3410,general,0:0,COMPLETED
4294739.batch,batch,2026-01-07T19:29:26,2026-01-07T19:35:07,00:05:41,,14246328K,10,10,00:56:50,3410,,0:0,COMPLETED
4294740,abyss-short_BS04_120_524-1_IL35x,2026-01-07T19:29:26,2026-01-07T19:35:21,00:05:55,100G,,10,10,00:59:10,3550,general,0:0,COMPLETED
4294740.batch,batch,2026-01-07T19:29:26,2026-01-07T19:35:21,00:05:55,,13414548K,10,10,00:59:10,3550,,0:0,COMPLETED
4294741,abyss-short_BS04_120_524-1_IL40x,2026-01-07T19:29:30,2026-01-07T19:38:01,00:08:31,100G,,10,10,01:25:10,5110,general,0:0,COMPLETED
4294741.batch,batch,2026-01-07T19:29:30,2026-01-07T19:38:01,00:08:31,,16131536K,10,10,01:25:10,5110,,0:0,COMPLETED
4294742,abyss-short_BS04_120_524-1_IL50x,2026-01-07T19:30:28,2026-01-07T19:38:56,00:08:28,100G,,10,10,01:24:40,5080,general,0:0,COMPLETED
4294742.batch,batch,2026-01-07T19:30:28,2026-01-07T19:38:56,00:08:28,,17268988K,10,10,01:24:40,5080,,0:0,COMPLETED
4294743,abyss-short_BS04_120_524-1_IL60x,2026-01-07T19:30:28,2026-01-07T19:39:48,00:09:20,100G,,10,10,01:33:20,5600,general,0:0,COMPLETED
4294743.batch,batch,2026-01-07T19:30:28,2026-01-07T19:39:48,00:09:20,,16921144K,10,10,01:33:20,5600,,0:0,COMPLETED
4294744,abyss-short_LLP09-1_IL10x,2026-01-07T19:30:58,2026-01-07T19:34:37,00:03:39,100G,,10,10,00:36:30,2190,general,0:0,COMPLETED
4294744.batch,batch,2026-01-07T19:30:58,2026-01-07T19:34:37,00:03:39,,10551764K,10,10,00:36:30,2190,,0:0,COMPLETED
4294745,abyss-short_LLP09-1_IL15x,2026-01-07T19:30:58,2026-01-07T19:37:48,00:06:50,100G,,10,10,01:08:20,4100,general,0:0,COMPLETED
4294745.batch,batch,2026-01-07T19:30:58,2026-01-07T19:37:48,00:06:50,,13176284K,10,10,01:08:20,4100,,0:0,COMPLETED
4294746,abyss-short_LLP09-1_IL20x,2026-01-07T19:31:29,2026-01-07T19:37:08,00:05:39,100G,,10,10,00:56:30,3390,general,0:0,COMPLETED
4294746.batch,batch,2026-01-07T19:31:29,2026-01-07T19:37:08,00:05:39,,12209068K,10,10,00:56:30,3390,,0:0,COMPLETED
4294747,abyss-short_LLP09-1_IL25x,2026-01-07T19:31:29,2026-01-07T19:37:00,00:05:31,100G,,10,10,00:55:10,3310,general,0:0,COMPLETED
4294747.batch,batch,2026-01-07T19:31:29,2026-01-07T19:37:00,00:05:31,,13632472K,10,10,00:55:10,3310,,0:0,COMPLETED
4294748,abyss-short_LLP09-1_IL30x,2026-01-07T19:32:31,2026-01-07T19:38:54,00:06:23,100G,,10,10,01:03:50,3830,general,0:0,COMPLETED
4294748.batch,batch,2026-01-07T19:32:31,2026-01-07T19:38:54,00:06:23,,13549660K,10,10,01:03:50,3830,,0:0,COMPLETED
4294749,abyss-short_LLP09-1_IL35x,2026-01-07T19:32:31,2026-01-07T19:39:44,00:07:13,100G,,10,10,01:12:10,4330,general,0:0,COMPLETED
4294749.batch,batch,2026-01-07T19:32:31,2026-01-07T19:39:44,00:07:13,,14827624K,10,10,01:12:10,4330,,0:0,COMPLETED
4294750,abyss-short_LLP09-1_IL40x,2026-01-07T19:32:31,2026-01-07T19:42:22,00:09:51,100G,,10,10,01:38:30,5910,general,0:0,COMPLETED
4294750.batch,batch,2026-01-07T19:32:31,2026-01-07T19:42:22,00:09:51,,17903624K,10,10,01:38:30,5910,,0:0,COMPLETED
4294751,abyss-short_LLP09-1_IL50x,2026-01-07T19:33:02,2026-01-07T19:42:53,00:09:51,100G,,10,10,01:38:30,5910,general,0:0,COMPLETED
4294751.batch,batch,2026-01-07T19:33:02,2026-01-07T19:42:53,00:09:51,,17319944K,10,10,01:38:30,5910,,0:0,COMPLETED
4294752,abyss-short_LLP09-1_IL60x,2026-01-07T19:33:02,2026-01-07T19:45:51,00:12:49,100G,,10,10,02:08:10,7690,general,0:0,COMPLETED
4294752.batch,batch,2026-01-07T19:33:02,2026-01-07T19:45:51,00:12:49,,21331168K,10,10,02:08:10,7690,,0:0,COMPLETED
4331041,abyss-short_BS14_CNT_162-4_IL10x,2026-01-14T11:08:27,2026-01-14T11:11:49,00:03:22,180G,,10,10,00:33:40,2020,jrw0107_std,0:0,COMPLETED
4331041.batch,batch,2026-01-14T11:08:27,2026-01-14T11:11:49,00:03:22,,11045444K,10,10,00:33:40,2020,,0:0,COMPLETED
4331042,abyss-short_BS14_CNT_162-4_IL15x,2026-01-14T11:08:36,2026-01-14T11:13:00,00:04:24,180G,,10,10,00:44:00,2640,general,0:0,COMPLETED
4331042.batch,batch,2026-01-14T11:08:36,2026-01-14T11:13:00,00:04:24,,10482936K,10,10,00:44:00,2640,,0:0,COMPLETED
4299684,flye_BS14_CNT_162-4_NP35x,2026-01-08T14:57:47,2026-01-08T15:29:48,00:32:01,120G,,10,10,05:20:10,19210,general,0:0,COMPLETED
4299684.batch,batch,2026-01-08T14:57:47,2026-01-08T15:29:48,00:32:01,,6496132K,10,10,05:20:10,19210,,0:0,COMPLETED
4299685,flye_BS14_CNT_162-4_NP40x,2026-01-08T14:57:47,2026-01-08T15:33:23,00:35:36,120G,,10,10,05:56:00,21360,general,0:0,COMPLETED
4299685.batch,batch,2026-01-08T14:57:47,2026-01-08T15:33:23,00:35:36,,7542788K,10,10,05:56:00,21360,,0:0,COMPLETED
4299686,flye_BS14_CNT_162-4_NP50x,2026-01-08T14:57:47,2026-01-08T16:43:35,01:45:48,120G,,10,10,17:38:00,63480,general,0:0,COMPLETED
4299686.batch,batch,2026-01-08T14:57:47,2026-01-08T16:43:35,01:45:48,,10424512K,10,10,17:38:00,63480,,0:0,COMPLETED
4299687,flye_BS14_CNT_162-4_NP60x,2026-01-08T14:57:47,2026-01-08T16:37:02,01:39:15,120G,,10,10,16:32:30,59550,general,0:0,COMPLETED
4299687.batch,batch,2026-01-08T14:57:47,2026-01-08T16:37:02,01:39:15,,9763532K,10,10,16:32:30,59550,,0:0,COMPLETED
4299700,flye_BS09_360_082-3_NP25x,2026-01-08T14:57:51,2026-01-08T15:05:09,00:07:18,120G,,10,10,01:13:00,4380,general,0:0,COMPLETED
4299700.batch,batch,2026-01-08T14:57:51,2026-01-08T15:05:09,00:07:18,,3472052K,10,10,01:13:00,4380,,0:0,COMPLETED
4299701,flye_BS09_360_082-3_NP30x,2026-01-08T14:57:51,2026-01-08T15:06:37,00:08:46,120G,,10,10,01:27:40,5260,general,0:0,COMPLETED
4299701.batch,batch,2026-01-08T14:57:51,2026-01-08T15:06:37,00:08:46,,3472604K,10,10,01:27:40,5260,,0:0,COMPLETED
4299702,flye_BS09_360_082-3_NP35x,2026-01-08T14:57:51,2026-01-08T15:10:11,00:12:20,120G,,10,10,02:03:20,7400,general,0:0,COMPLETED
4299702.batch,batch,2026-01-08T14:57:51,2026-01-08T15:10:11,00:12:20,,9476360K,10,10,02:03:20,7400,,0:0,COMPLETED
4299703,flye_BS09_360_082-3_NP40x,2026-01-08T14:57:51,2026-01-08T15:11:13,00:13:22,120G,,10,10,02:13:40,8020,general,0:0,COMPLETED
4299703.batch,batch,2026-01-08T14:57:51,2026-01-08T15:11:13,00:13:22,,4996916K,10,10,02:13:40,8020,,0:0,COMPLETED
4299704,flye_BS09_360_082-3_NP50x,2026-01-08T14:57:51,2026-01-08T15:15:54,00:18:03,120G,,10,10,03:00:30,10830,general,0:0,COMPLETED
4299704.batch,batch,2026-01-08T14:57:51,2026-01-08T15:15:54,00:18:03,,5512368K,10,10,03:00:30,10830,,0:0,COMPLETED
4299705,flye_BS09_360_082-3_NP60x,2026-01-08T14:57:51,2026-01-08T15:24:12,00:26:21,120G,,10,10,04:23:30,15810,general,0:125,OUT_OF_MEMORY
4299705.batch,batch,2026-01-08T14:57:51,2026-01-08T15:24:12,00:26:21,,107175708K,10,10,04:23:30,15810,,0:125,OUT_OF_MEMORY
4299714,flye_BS00_240_165-2_NP60x,2026-01-08T15:07:18,2026-01-08T15:57:47,00:50:29,120G,,10,10,08:24:50,30290,jrw0107_std,0:0,COMPLETED
4299714.batch,batch,2026-01-08T15:07:18,2026-01-08T15:57:47,00:50:29,,9532392K,10,10,08:24:50,30290,,0:0,COMPLETED
4299718,flye_BS12_240_821-3_NP25x,2026-01-08T15:10:40,2026-01-08T15:21:29,00:10:49,120G,,10,10,01:48:10,6490,general,0:0,COMPLETED
4299718.batch,batch,2026-01-08T15:10:40,2026-01-08T15:21:29,00:10:49,,18862644K,10,10,01:48:10,6490,,0:0,COMPLETED
4299719,flye_BS12_240_821-3_NP30x,2026-01-08T15:11:11,2026-01-08T15:25:55,00:14:44,120G,,10,10,02:27:20,8840,general,0:0,COMPLETED
4299719.batch,batch,2026-01-08T15:11:11,2026-01-08T15:25:55,00:14:44,,36851.50M,10,10,02:27:20,8840,,0:0,COMPLETED
4299720,flye_BS12_240_821-3_NP35x,2026-01-08T15:13:20,2026-01-08T15:25:19,00:11:59,120G,,10,10,01:59:50,7190,jrw0107_std,0:0,COMPLETED
4299720.batch,batch,2026-01-08T15:13:20,2026-01-08T15:25:19,00:11:59,,4850896K,10,10,01:59:50,7190,,0:0,COMPLETED
4299721,flye_BS12_240_821-3_NP40x,2026-01-08T15:15:17,2026-01-08T15:29:50,00:14:33,120G,,10,10,02:25:30,8730,general,0:0,COMPLETED
4299721.batch,batch,2026-01-08T15:15:17,2026-01-08T15:29:50,00:14:33,,5830856K,10,10,02:25:30,8730,,0:0,COMPLETED
4299722,flye_BS12_240_821-3_NP50x,2026-01-08T15:15:17,2026-01-08T15:35:47,00:20:30,120G,,10,10,03:25:00,12300,general,0:0,COMPLETED
4299722.batch,batch,2026-01-08T15:15:17,2026-01-08T15:35:47,00:20:30,,6790076K,10,10,03:25:00,12300,,0:0,COMPLETED
4299723,flye_BS12_240_821-3_NP60x,2026-01-08T15:15:48,2026-01-08T15:34:00,00:18:12,120G,,10,10,03:02:00,10920,general,0:0,COMPLETED
4299723.batch,batch,2026-01-08T15:15:48,2026-01-08T15:34:00,00:18:12,,9361104K,10,10,03:02:00,10920,,0:0,COMPLETED
4299728,flye_BS05_CNT_273-5_NP30x,2026-01-08T15:20:23,2026-01-08T15:34:59,00:14:36,120G,,10,10,02:26:00,8760,general,0:0,COMPLETED
4299728.batch,batch,2026-01-08T15:20:23,2026-01-08T15:34:59,00:14:36,,5449552K,10,10,02:26:00,8760,,0:0,COMPLETED
4299729,flye_BS05_CNT_273-5_NP35x,2026-01-08T15:21:25,2026-01-08T15:37:38,00:16:13,120G,,10,10,02:42:10,9730,general,0:0,COMPLETED
4299729.batch,batch,2026-01-08T15:21:25,2026-01-08T15:37:38,00:16:13,,6060844K,10,10,02:42:10,9730,,0:0,COMPLETED
4299730,flye_BS05_CNT_273-5_NP40x,2026-01-08T15:21:55,2026-01-08T16:10:06,00:48:11,120G,,10,10,08:01:50,28910,general,0:0,COMPLETED
4299730.batch,batch,2026-01-08T15:21:55,2026-01-08T16:10:06,00:48:11,,8158460K,10,10,08:01:50,28910,,0:0,COMPLETED
4299731,flye_BS05_CNT_273-5_NP50x,2026-01-08T15:22:26,2026-01-08T15:50:03,00:27:37,120G,,10,10,04:36:10,16570,general,0:0,COMPLETED
4299731.batch,batch,2026-01-08T15:22:26,2026-01-08T15:50:03,00:27:37,,16683296K,10,10,04:36:10,16570,,0:0,COMPLETED
4299732,flye_BS05_CNT_273-5_NP60x,2026-01-08T15:22:56,2026-01-08T15:52:40,00:29:44,120G,,10,10,04:57:20,17840,general,0:0,COMPLETED
4299732.batch,batch,2026-01-08T15:22:56,2026-01-08T15:52:40,00:29:44,,12507484K,10,10,04:57:20,17840,,0:0,COMPLETED
4299756,flye_BS22_360_573-3_NP35x,2026-01-08T15:43:28,2026-01-08T16:33:07,00:49:39,120G,,10,10,08:16:30,29790,jrw0107_std,0:0,COMPLETED
4299756.batch,batch,2026-01-08T15:43:28,2026-01-08T16:33:07,00:49:39,,121175296K,10,10,08:16:30,29790,,0:0,COMPLETED
4299757,flye_BS22_360_573-3_NP40x,2026-01-08T15:45:48,2026-01-08T16:39:10,00:53:22,120G,,10,10,08:53:40,32020,general,0:0,COMPLETED
4299757.batch,batch,2026-01-08T15:45:48,2026-01-08T16:39:10,00:53:22,,6938668K,10,10,08:53:40,32020,,0:0,COMPLETED
4299758,flye_BS22_360_573-3_NP50x,2026-01-08T15:46:49,2026-01-08T16:51:42,01:04:53,120G,,10,10,10:48:50,38930,general,0:0,COMPLETED
4299758.batch,batch,2026-01-08T15:46:49,2026-01-08T16:51:42,01:04:53,,10717064K,10,10,10:48:50,38930,,0:0,COMPLETED
4299759,flye_BS22_360_573-3_NP60x,2026-01-08T15:47:20,2026-01-08T17:06:53,01:19:33,120G,,10,10,13:15:30,47730,general,0:0,COMPLETED
4299759.batch,batch,2026-01-08T15:47:20,2026-01-08T17:06:53,01:19:33,,10713520K,10,10,13:15:30,47730,,0:0,COMPLETED
4299764,flye_BS02_120_076-2_NP30x,2026-01-08T15:51:27,2026-01-08T16:01:40,00:10:13,120G,,10,10,01:42:10,6130,general,0:0,COMPLETED
4299764.batch,batch,2026-01-08T15:51:27,2026-01-08T16:01:40,00:10:13,,4745376K,10,10,01:42:10,6130,,0:0,COMPLETED
4299765,flye_BS02_120_076-2_NP35x,2026-01-08T15:51:27,2026-01-08T16:09:02,00:17:35,120G,,10,10,02:55:50,10550,general,0:0,COMPLETED
4299765.batch,batch,2026-01-08T15:51:27,2026-01-08T16:09:02,00:17:35,,5158376K,10,10,02:55:50,10550,,0:0,COMPLETED
4299766,flye_BS02_120_076-2_NP40x,2026-01-08T15:51:27,2026-01-08T16:08:36,00:17:09,120G,,10,10,02:51:30,10290,general,0:0,COMPLETED
4299766.batch,batch,2026-01-08T15:51:27,2026-01-08T16:08:36,00:17:09,,7865428K,10,10,02:51:30,10290,,0:0,COMPLETED
4299767,flye_BS02_120_076-2_NP50x,2026-01-08T15:51:58,2026-01-08T16:13:21,00:21:23,120G,,10,10,03:33:50,12830,general,0:0,COMPLETED
4299767.batch,batch,2026-01-08T15:51:58,2026-01-08T16:13:21,00:21:23,,8747160K,10,10,03:33:50,12830,,0:0,COMPLETED
4299768,flye_BS02_120_076-2_NP60x,2026-01-08T15:51:58,2026-01-08T16:24:30,00:32:32,120G,,10,10,05:25:20,19520,general,0:0,COMPLETED
4299768.batch,batch,2026-01-08T15:51:58,2026-01-08T16:24:30,00:32:32,,10220740K,10,10,05:25:20,19520,,0:0,COMPLETED
4299786,flye_BS06_CNT_340-4_NP60x,2026-01-08T16:08:43,2026-01-08T16:42:32,00:33:49,120G,,10,10,05:38:10,20290,general,0:0,COMPLETED
4299786.batch,batch,2026-01-08T16:08:43,2026-01-08T16:42:32,00:33:49,,6376728K,10,10,05:38:10,20290,,0:0,COMPLETED
4299791,flye_BS00_240_163-1_NP30x,2026-01-08T16:10:14,2026-01-08T16:19:02,00:08:48,120G,,10,10,01:28:00,5280,general,0:0,COMPLETED
4299791.batch,batch,2026-01-08T16:10:14,2026-01-08T16:19:02,00:08:48,,2915552K,10,10,01:28:00,5280,,0:0,COMPLETED
4299792,flye_BS00_240_163-1_NP35x,2026-01-08T16:10:14,2026-01-08T16:22:53,00:12:39,120G,,10,10,02:06:30,7590,general,0:0,COMPLETED
4299792.batch,batch,2026-01-08T16:10:14,2026-01-08T16:22:53,00:12:39,,10744380K,10,10,02:06:30,7590,,0:0,COMPLETED
4299793,flye_BS00_240_163-1_NP40x,2026-01-08T16:11:35,2026-01-08T16:22:51,00:11:16,120G,,10,10,01:52:40,6760,jrw0107_std,0:0,COMPLETED
4299793.batch,batch,2026-01-08T16:11:35,2026-01-08T16:22:51,00:11:16,,3004092K,10,10,01:52:40,6760,,0:0,COMPLETED
4299794,flye_BS00_240_163-1_NP50x,2026-01-08T16:12:15,2026-01-08T16:26:28,00:14:13,120G,,10,10,02:22:10,8530,general,0:0,COMPLETED
4299794.batch,batch,2026-01-08T16:12:15,2026-01-08T16:26:28,00:14:13,,4647296K,10,10,02:22:10,8530,,0:0,COMPLETED
4299795,flye_BS00_240_163-1_NP60x,2026-01-08T16:13:46,2026-01-08T16:29:39,00:15:53,120G,,10,10,02:38:50,9530,general,0:0,COMPLETED
4299795.batch,batch,2026-01-08T16:13:46,2026-01-08T16:29:39,00:15:53,,13073716K,10,10,02:38:50,9530,,0:0,COMPLETED
4299813,flye_BS06_240_394-4_NP60x,2026-01-08T16:26:53,2026-01-08T17:03:34,00:36:41,120G,,10,10,06:06:50,22010,general,0:0,COMPLETED
4299813.batch,batch,2026-01-08T16:26:53,2026-01-08T17:03:34,00:36:41,,8054012K,10,10,06:06:50,22010,,0:0,COMPLETED
4299898,flye_LLP09-1_NP25x,2026-01-08T16:54:04,2026-01-08T17:08:07,00:14:03,120G,,10,10,02:20:30,8430,general,0:0,COMPLETED
4299898.batch,batch,2026-01-08T16:54:04,2026-01-08T17:08:07,00:14:03,,51665796K,10,10,02:20:30,8430,,0:0,COMPLETED
4299899,flye_LLP09-1_NP30x,2026-01-08T16:54:11,2026-01-08T17:09:59,00:15:48,120G,,10,10,02:38:00,9480,general,0:125,OUT_OF_MEMORY
4299899.batch,batch,2026-01-08T16:54:11,2026-01-08T17:09:59,00:15:48,,109806460K,10,10,02:38:00,9480,,0:125,OUT_OF_MEMORY
